Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure
0,False,True,False,True,False,False,True,24.55,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1657.4,True,68
0,False,True,True,False,False,False,False,48.7,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,3008.55,False,62
1,False,False,False,False,True,True,False,88.35,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,262.05,True,3
0,False,True,False,False,True,True,False,109.55,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,8165.1,False,72
0,False,True,False,True,False,False,True,20.65,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,875.55,False,41
1,False,False,True,False,False,True,False,94.65,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,2649.15,True,29
0,False,False,False,False,False,False,False,55.2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,220.65,False,4
0,True,False,False,True,False,False,True,24.05,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1301.9,True,53
1,False,False,False,False,False,True,False,74.4,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,74.4,True,1
1,False,False,True,False,True,False,False,79.9,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,3326.2,False,41
0,False,True,False,True,False,False,True,20.45,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,790.0,True,39
0,False,True,False,True,False,False,True,19.25,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1237.65,True,63
0,False,False,False,True,False,False,True,26.35,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,378.6,True,15
0,True,False,False,False,False,False,False,43.8,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,592.65,False,13
0,False,False,False,False,False,False,False,50.15,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.15,True,1
0,False,True,False,True,False,False,True,20.45,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,20.45,True,1
1,False,False,False,False,False,True,False,69.7,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,560.85,True,8
0,False,True,False,False,True,False,False,61.4,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,3638.25,True,60
1,False,False,False,False,True,True,False,98.1,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,1060.2,False,12
0,True,False,False,False,False,False,False,70.75,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,2921.75,True,40
0,False,True,False,False,True,False,False,61.15,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,4017.45,False,66
0,True,False,True,True,False,False,True,20.25,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,854.9,True,42
0,True,False,False,False,False,False,False,63.85,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,4174.35,False,66
0,False,False,False,False,False,True,False,98.7,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,4920.55,True,49
1,False,False,False,True,False,False,True,20.5,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,20.5,False,1
0,False,True,False,True,False,False,True,20.0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,810.3,False,41
0,False,True,True,True,False,False,True,19.3,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,772.4,False,41
0,False,False,True,False,False,True,False,84.4,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,1936.85,False,23
0,False,False,False,False,False,False,False,25.1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,79.8,True,3
0,False,False,False,False,True,False,False,48.25,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,202.25,False,4
0,False,True,True,True,False,False,True,19.85,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1070.5,False,52
1,False,False,False,False,False,True,False,99.6,False,True,False,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,347.65,False,4
0,False,False,False,False,True,True,False,94.2,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,999.9,False,11
0,False,False,False,False,False,False,False,62.15,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,113.1,False,2
0,False,False,False,False,False,True,False,79.3,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,2015.8,False,26
0,True,False,True,False,True,False,False,56.25,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,1454.25,True,24
0,False,False,False,True,False,False,True,20.3,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,246.7,False,12
0,False,False,False,False,False,True,False,99.0,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,6017.9,True,60
0,False,True,True,False,True,False,False,90.6,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,5817.45,False,64
0,False,True,False,False,True,False,False,85.9,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,5595.3,True,66
0,True,False,False,False,True,True,False,79.2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4765.0,False,60
0,True,False,True,False,True,False,False,70.35,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,1201.65,True,17
0,False,True,True,True,False,False,True,19.35,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,867.3,True,42
0,False,False,False,False,False,False,False,50.15,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,50.15,True,1
0,False,True,True,False,False,False,False,63.8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,3007.25,False,47
0,False,False,False,True,False,False,True,20.55,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,252.75,False,10
0,False,True,False,False,True,False,False,88.55,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,6306.5,True,70
0,False,False,False,False,True,True,False,101.4,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,6841.05,True,67
1,False,False,False,False,False,True,False,81.95,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,81.95,False,1
1,False,False,False,False,False,True,False,69.35,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,451.1,True,7
0,False,False,False,False,False,False,False,44.6,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,44.6,True,1
0,False,False,False,False,False,False,False,63.75,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,226.2,True,4
0,False,True,True,False,True,True,False,109.25,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,7082.5,False,66
0,False,False,False,False,False,True,False,84.6,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,1017.35,False,12
0,True,False,False,True,False,False,True,20.45,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,527.35,False,24
0,False,False,False,False,False,True,False,85.75,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,2146.5,True,26
1,False,False,False,False,False,True,False,91.1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,455.3,False,6
0,False,True,False,False,True,True,False,107.95,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,5969.85,True,57
